id_tweet,majority,source,tweet_text
1345728936446218246,not_sure,PlushBot,Frame 1 from facing towards the 100 it now understands faggot quoting me on this is just falling penguin with improvements
1345713664033239040,non_homophobic,Twitter for Android,"i'm dieing to have this done to me, Sir!!  Hello Sir, i'm a submissive fag in search of a Master to serve, Sir, please Sir, HMU if you're interested Sir. Thank you & take care Sir! "
1345674955091025920,non_homophobic,Twitter for iPad,"   That still shifts responsibility, to me. Republican voters keep reinventing JimCrow because they don’t value any pespectives but their own. They’ll accept any philosophical justification, Christian, Libertarian, Conservative that gives cover to their bigotry."
1345685336265920512,non_homophobic,Twitter for iPhone, wtf idk
1345600514671562753,non_homophobic,Twitter for iPhone,  You supported Harper’s bigotry toward Muslims and gay people. 
1345684142994939905,non_homophobic,Twitter Web App,"  But for the sake of even more clarity, yes I am against death threats and other similar tactics to abuse others and instill fear. It's wrong. Bigotry is wrong whoever adheres to it. How you all don't agree is truly disheartening."
1345708856870133760,non_homophobic,Twitter for Android," He\'s so cute holy shit. ""Smoking a fag"" was never more literal"
1345662342290280449,homophobic,Twitter for iPhone, Your legit complaining about free nudes dumb faggot
1345715750070312963,homophobic,Twitter Web App,  The only bias civil and public servants and the media and police etc have is bigotry against the white working class
1345684183457427457,non_homophobic,Twitter Web App," I think so, I was initially timid, accepting such ""truth"" from her given the bigotry they demonstrated in support of the 2017 electoral injustice. But we need the truth now and more of it. Somehow  has a point on this subject"
1345715613763858446,non_homophobic,Twitter Web App," Because if do not, then you are just appropriating the struggles of others, struggles you do not remotely experience yourself, as an excuse for your transphobic bigotry."
1345655683669254144,non_homophobic,Twitter Web App,"That's not okay, and we have a word for that—bigotry. And what is bigotry born of? Bias. And if there's anything that extraverts seem to excel at—it's bias without any amount of conscious awareness of it. This leads to some unironic narcissism from even the most innocuous."
1345671080330063872,non_homophobic,Twitter Web App, Arsewipe titwank rump hair winkle picker faggot
1345619134185414657,not_sure,Twitter for iPhone,"Can I say how cowardly it is to create a billion dollar enterprise BEFORE showing your bigotry. Like let us know you're an asshole up front."
1345669092284502017,not_sure,Twitter Web App,"      Holy shit what a shitbag, don't judge shit before watching it you twangly faggot"
1345609245581078528,homophobic,Twitter for iPhone,who needs therapy when i can call jimmy a faggot
1345633557276893184,non_homophobic,Twitter for iPhone,"         I don’t see the point of debating whether a label of “racist” should be applied to her words. The fact is that she can be better, and if the goal is to end any bigotry, the best way to go about it (esp with young people) is to change people’s hearts. The condemning does not work."
1345607836407975936,non_homophobic,Twitter for Android,"So called liberals are a-ok with bigotry, as long as it's directed at Hindus. You can't make this 💩 up!"
1345643882428604416,not_sure,Twitter for iPhone,like i cant comprehend how they have face to face classes + they annoy tf out of me 
1345673019092586496,homophobic,Twitter for Android,"  It's all they've got I'm afraid. It's really just projection of their own bigotry.  If folk took the time to learn the history, i doubt there would be quite so many of that view."
1345626688491843586,non_homophobic,Twitter for iPhone, this sounds like something a fag would say 
1345599281353404422,not_sure,Twitter Web App,tfw no femboy bf that listens to Odd Future 24/7 and calls me faggot when we fuck
1345648752846102528,non_homophobic,Twitter for Android,"   🆕️🔴Trump supporters have no reason to riot. They know trump is a liar. In fact, he has the world record for lying. And his supporters are just like him. That's why they dont riot. There's no reality in their claims. Its bigotry, greed, selfishness and record breaking lies."
1345604609969160193,non_homophobic,Twitter Web App, Please point out the bigotry.
1345586253333409793,homophobic,Twitter for iPhone, I shot a man in Reno just to call him a fag
1345579585468043264,non_homophobic,Twitter for iPhone,"      You’re substituting your lack of any substantial things to say with pop culture but sure. Heading to bed now, hope you all repent.  Shoutout to the coward who blocked me then followed this convo posting multiple replies and quote tweeted me -you’re a faggot. Bye now."
1345595854384730112,homophobic,Twitter for iPhone," Stop hating on my boy , GIVE HIM LOPEZ !!! King ry knocking that little fag out no bap 😩😩😩💯💯💯"
1345673658589614081,non_homophobic,Twitter for Android,"  It's not Anger.  It's called as BIGOTRY."
1345582175068930049,homophobic,Twitter for Android,creeps saying faggot &gt; Barnes saying f*gg*t
1345564108960243715,not_sure,Twitter for iPhone," You don’t even think about all of us who voted for Biden? I thought you stayed for the racism, bigotry and evangelicals with Trump, here you are staying for the crazy and conspiracy theories as well. Hmmphh good luck suburban, urban voters won’t forget this. 🖕"
1345512828959002624,non_homophobic,Twitter for iPhone, i shit at least 100 times
1345547880342429696,not_sure,Twitter Web App, Racism is at the very heart of Capitalism. There ALWAYS has to be a group(s) to exploit in order to achieve the power and rake in the dineros. Ego and ambition drive the bigotry that fuels the grift.
1345574601577918465,not_sure,Twitter for Android,My brother still loves me! What a fag! Lol I love him too
1345560878389682176,not_sure,Twitter for Android,"  They saw themselves. They saw hate, bigotry, racism, misogyny, and cruelty."
1345531856280809476,homophobic,Twitter for Android,"  My dad would've bodied you if you tried   But knew you were a faggot"
1345498808738668544,non_homophobic,Twitter for iPhone,I got called a faggot communist by the trump caravan today...momma i made it
1345580623315017728,not_sure,Twitter for iPhone,guys..............................  faggot
1345481052048003072,non_homophobic,Twitter for Android,"You're unable to see this Tweet because this account owner limits who can view their Tweets."
1345554473603768322,non_homophobic,Twitter Web App,"Those Christian values come in handy when criticizing a Congresswoman. They seriously try to one-up each other's bigotry. "
1345494723612581891,not_sure,Twitter for iPhone,Girl in my gym called me a faggot coz I wasn’t interested in her advances...do you know how up yourself you have to be to think that if a guy is not interested in you he must be gay? Welcome to LS13
1345557551551819777,non_homophobic,Twitter for Android,only just realised how faggot is like the n word for gay men- we somehow made it offensive if others say it but funny if we say it between ourselves
1345510720272822272,homophobic,Twitter for iPhone,if you wouldnt say faggot in front of me then dont say nigger in front of me #feministrant
1345528437583310851,non_homophobic,Twitter for Android,"with things heightened to HD by adding purple and pink to the outlines.   I told them I saw the world in purples & pinks once...  but thats for girls or you're a faggot, according to them. I tried telling them I'm a real girl and they wouldn't listen.   Just abused me 4 it."
1345539329381310464,non_homophobic,Twitter for iPhone,not one of my coworkers confessing her crush for me and her finding out i’m a faggot 😩🤣🤣🤣🤣
1345535514926055426,homophobic,Twitter for iPhone," No thanks. I’m quite happy for you to follow through, explain & substantiate your accusation of “casual bigotry” on here, where you’ve made it initially."
1345529853685207040,non_homophobic,Twitter Web App," I have got. By the way I liked your video ""Spoil me foot faggot"" very much. You sold me here for a while. I know you produced some more video for the site  I could not buy them there, cause I haven\'t a credit card. Could you offer me theese videos here?"
1345546913471463424,non_homophobic,Twitter for iPhone,"An immigrant from Pakistan doing more for regular Americans in Arkansas than those elected to do so. I’ll never understand anti-immigrant bigotry in a nation of immigrants, but I do hope this amazing act of humanity helps to change at least ONE mind. #letempathyrule "
1345501096635035648,homophobic,Twitter for iPhone,why they gotta be a faggot😭😭🤣🤣🤣🤣🤣🤣 
1345535644408242176,not_sure,Twitter Web App,"A must read amazing thread about the parallels between the Chetnik movement and RSS fascism in India.  While the reasons of peace are often complex - the vocabulary for hatred, bigotry and persecution is remarkably alike all over the world.  Please read and  this thread. 🔥 "
1345508432078655488,non_homophobic,Twitter Web App,"Ignorance, anti-intellectualism, hatred, and fear. This is what is killing America. No one else, nothing else.  - Racism & bigotry? See above. - Disdain for education, journalism, working people, & public services? See above. - Distrust of science, facts, & medicine? See above."
1345557164765503489,non_homophobic,Twitter for iPhone,"no but seriously didnt tinashe followed one of the pinks’ ig? im hoping that she produces for them (not a collab tho, blackpink cannot afford to flop🙏🏼)"
1345513163819651072,homophobic,Twitter Web App, So the bullied has become the threatening bully? Do you really think you are that influential? You are just another self-loathing fag enabling others to legislate against your own self interests. Pathetic...kinda like that window treatment.
1345452717041283072,homophobic,Twitter for iPhone,Fag barry henderson  #fag #faggot #fagexposed #faggotexposed #exposedfag #exposedfaggot 
1345551139685732352,non_homophobic,Twitter Web App, me dissociating doing death saving throws 
1345521605070483458,homophobic,"Cheap Bots, Done Quick!",I am committing vehicular manslaughter under the sun because i can iwesuhbgfhbsge faggot
1345507194427604992,non_homophobic,Twitter for iPhone,how to i create affirmations from my intrusive thoughts when my intrusive thoughts are things like “eat shit and die faggot”
1345473268338352131,non_homophobic,Twitter for iPhone,"As the new year starts, I’m glad cis philosophers like   and  continue to support their trans colleagues and students in the face of some of the most morally abhorrent people active in academic philosophy. We shouldn’t ‘both sides’ bigotry"
1345459894120456192,not_sure,Twitter Web App, how to do this
1345497599734931457,homophobic,Twitter for iPhone, you can call me a fag anytime &lt;3
1345508040557146114,homophobic,Twitter for iPhone,     Noone can insult my mother and religion especially a faggot like you!
1345471950886481923,non_homophobic,Twitter for Android,"    I don't know if you've looked outside recently but there's a pandemic and my disabled ass is vulnerable. Hence why I stay at home and learn about the history of my community rather than telling disabled people to go out into a pandemic they're at risk to Unbox your bigotry"
1345464747605577729,not_sure,Twitter for Android,I plugged my menses with the pages from the holy book But still inside me coiled deep was the need to know Are you a faggot? Am i a faggot?
1345495969211817984,homophobic,Twitter Web App,what a faggot lmao 
1345509742257516544,not_sure,Twitter for iPhone," FAG SO-CALLED VIRUS,” I SAID CALL HENNEPIN COUNTY NOW THE COMMON COLD HAS GONE TO COMMON MAN AND IMMUNE SYSTEM TO IMMUNITY AND A COP IS GOING TO HU AN INNOCENT MAN. 3 weeks before Mr. Floyd. Listen cop’s radio: Pure EVIL: Bootstrap Paradox cause cops have tried to shut me!!! "
1345505190460403714,homophobic,Twitter for iPhone,mlm arent biphobic for saying that cis women can’t reclaim faggot 🤣🤣
1345513579404021765,non_homophobic,Twitter for iPhone," Let’s stand up and support President Biden. Lest leave hatred, bigotry, favoritisms, facism, lying around the clock, violence, criminal behavior and so much more behind us. This great nation will heal, when Trump is gone. He will enter the history books as the most crucket perso"
1345545543532097546,non_homophobic,Twitter for Android,"  All these fake, morally corrupt, sad excuses for American's, the ones that literally are trying to get a election nullified, the same election that elected some of them to office, sad and pitiful, at least I know now who the Racist and bigotry people are around me"
1345474706342879232,non_homophobic,Twitter for iPhone, A tenner a month probably isn’t enough to buy you lung cancer.  It’s less than a fag a day
1345492786292924416,non_homophobic,Twitter Web App,"Me sober: anxiety anxiety anxiety anxiety anxiety Me tipsy: I'm fag lol :)"
1345490224575619074,non_homophobic,Twitter Web App,      Mmm....thank you sir
1345406761176625164,not_sure,iWantClips,Just Sold Another of my Favorite Items on IWC! Married Faggot Humiliation.! 
1345409036955607043,non_homophobic,Twitter for iPhone,"Streams turned off, I’m going for a  beer and a fag."
1345478652050497536,non_homophobic,Twitter Web App,  It is boring. To see people so against racism and the like also happily exercise bigotry and prejudice when it suits them. Racism of course exists both in our world and fantasy worlds. They even gave a good example of racist kobold depiction and experience in the past. But...
1345433852756549633,non_homophobic,Twitter for Android,For what ever faggot reason was or how they get there kicks off
1345407240627499011,non_homophobic,Twitter for Android," I'd start with the virulent racism and bigotry in your own country FIRST. Perhaps if your country stopped giving safe refuge to terrorists and hate preachers, the rest of the world wouldn't be so suspicious of Islam. Just a thought."
1345368274310221824,non_homophobic,Twitter for Android,"  The way to fight bigotry isn't with debate its about showing people the views of the bigot and dissecting those views to tell people why it's wrong.  Because you aren't going to change a bigots mind through debate, you can only educate the non-bigoted people."
1345388793256296449,non_homophobic,Twitter for Android," She's the Goddess of hate, bigotry and stupidity"
1345440510941519873,not_sure,Twitter for Android,"    Honestly, as a northern english person I've heard 'fag' more than 'poofter'"
1345365231149707266,non_homophobic,Twitter for Android, Sorry I was on that post in his defense he spoke good words something the community need to hear that lady called him a faggot cause she didnt like his comment he replied back before u bash him read what he said that got so many likes that girl started with him n calls everyone
1345436313596686337,not_sure,Twitter for iPhone," I’d turn them away, way round Karen’s house for a wkd and a fag."
1345387705212018690,not_sure,Twitter for Android," INEPT P O SH.. COULDN'T MAKE ANYTHING GREAT AGAIN ESPECIALLY WHEN AMERICA IS ALREADY THE GREATEST NATION IN THE WOULD. MAKE AMERICA GREATER TRUMPS LEAVING. MY HOW YOU TRIED TO KILL OUR COUNTRY WITH YOUR CORRUPTION, BIGOTRY, LIES AND TREASONOUS ACTS BYE BYE DONALD"
1345369924143783936,non_homophobic,Twitter Web App, That person probably considers themselves a free speech warrior when it comes to bigotry.
1345381322588622848,non_homophobic,Twitter for Android,"2021 won't be any better than 2020 if we don't address what went wrong. Think critically, fight bigotry, seek truth, trust science, and don't be politically apathetic. A new calendar year doesn't turn things around. We do."
1345342524559384577,homophobic,Twitter for Android, Stop it with the flirting faggot
1345381338577129472,non_homophobic,Twitter for Android,  Tamilnadu is a cradle of Dravidian ideology and there is no room for bigotry as religions are only for nurturing harmony.
1345338514209173504,homophobic,Twitter for iPhone, They said faggot oop
1345394881422913537,non_homophobic,Twitter for iPhone,Cant wait to be a faggot in peace❤️
1345402615400566784,not_sure,Twitter for Android,Al bama your putt and up you Faggot meal Oh hi O can you set yes up for a few putts on the greens at the Jillz country club by the by do they Glu ten for free? 
1345398333196537856,homophobic,Twitter Web App," PS. Everything in nature is part of nature. The whole ""deviations from nature"" thing is one of the dumbest fucking homophobic arguments I had to put up with in Mexico and still is. It\'s just people buying into some type of ancient bigotry and then coming up with the dumbest..."
1345401518737006592,not_sure,Twitter for Android,"tw // f slur  dont say ""straggot"" if ur not mlm/nblm or transfem bc it\'s literally ""faggot"" just w a different beginning lmao"
1345340270943080448,not_sure,Twitter for Android, me too
1345427341510549504,not_sure,Twitter Web App,"  Hi wet #MAGAt! Weird to see a woman* toxic enough to boot-lick a bigot who bragged about assaulting women & raped a teen. Were you born fully poisoned or supplement w/fox news*?  Elevating bigotry over self-worth is the lens history will view you thru forever, wet #MAGAt.  Enjoy!"
1345378774431490049,not_sure,Twitter for iPhone, I’m speaking to him now for him too buy me a new exhaust so I doubt you slutty fag
1345426591300501509,not_sure,Twitter for Android," 1. He used to say ""faggot"" all the time. And see that clip where he makes an n word joke(doesn\'t say it). I used to watch mrbeast back than and it wasn\'t something people would get cancelled for back then. Pewds talked about something similar in today\'s live stream,"
1345402368553316357,non_homophobic,Twitter for iPhone, Be quiet fag
1345405802534768640,homophobic,Twitter Web App," Typical leftist hate & bigotry. Punish them for not following your ridiculous set of rules by cancelling their livelihood for taking a vacation. The 'morally pure' left are the biggest pieces of shit on this planet. Disgusting  #HateMonger #NoPlaceForNotley #NeverNDP #Failure"
1345448103269294092,non_homophobic,Twitter Web App,"    There it is... ""You are the racist because you pointed out bigotry"".  The standard response of bigots the world over.  You\'d make a good Klan member."
1345361816852033536,non_homophobic,Twitter Web App,"This is the way it should be, No divisions, No bigotry. Just solidarity for your country's aspirations.  "
1345365532363681799,non_homophobic,Twitter Web App,"  Old fashioned man makes silly comment and everyone loses their minds!!  Welcome to 2020 where all sense of perspective, tolerance and understanding is gone forever, replaced with bigotry, hatred and ridicule whenever someone's opinion that doesn't fit the socially accepted norm."
1345376436169936897,non_homophobic,Twitter for Android,"   Excellent commentary on this issue. If Nkencho was held to account during his life instead of being treated like a victim by the SJW bigotry of low expectations, he'd be alive today."
1345418143603150848,non_homophobic,Twitter for Android,U guys shld watch FAG: short film about homophobia
1345437467088969730,non_homophobic,Twitter for Android,"  Loving and tolerant means that we're not going to reject you for being gay or trans, if you're a woman we're not going to treat you like a second class citizen, we'll respect your religion whatever it may be. What we won't tolerate is bigotry, homophobia and racism."
1345375794885840896,not_sure,Twitter for iPhone," Stand your ground King you are who you are, damn I just found you but it’s not about anyone else but your own truth Alpha we can’t be happy living outside our true nature, fag hopes you stay, Alpha, sincerest best wishes❤️"
1345384999764316162,not_sure,Twitter for iPhone,  Condoning bigotry and abuse is not a good look Wee man
1345390087517982720,not_sure,Twitter for Android,"Cishet white men getting upset about women, gay people, and non-white people not experiencing ""historically-accurate"" discrimination in video games and media is just a thinly-veiled stand-in for their own bigotry and desire for supremacy.  Yawn."
1345342500882554882,non_homophobic,Twitter for iPhone,My dad & sister wanna call me a fag so bad 
1345392549985476610,non_homophobic,Twitter for iPhone,"  as AOC pointed out, how a movement is perceived in terms of its energy is directly correlated to its size and efficacy. by and large, we are too small to “trim the fat” but if we do it should be by getting rid of those who use this fight to trojan horse their bigotry"
1345381485780623362,non_homophobic,Twitter for iPhone, Bigotry for sure
1345340687630409729,non_homophobic,Twitter for iPhone,                                                  Why do you try and talk to victims of your bigotry like you’re friends?
1345404256468127744,homophobic,Twitter Web App, There is no logical connection between the quoted tweet & the message posted here. Reminds me of how media puts up muslim photos on any random news just to further communal bias Hope we can use this platform for clearing the clutter instead of furthering misinformation & bigotry.
1345326672455880710,non_homophobic,Twitter for Android,  Bigotry of the USA is for me an issue...
1345263219452088320,non_homophobic,Twitter Web App," The Dems are a neoliberal party which serves Wall St & corporate power. They are overwhelmingly led by extremely rich people who serve power centers. Touting diversity is how they try to hide that, and bad faith bigotry accuses are how they punish who report it."
1345279838228262913,non_homophobic,Twitter for Android, *initiate ion from TitanFall 2 execution* Nah.
1345250297908588545,not_sure,Twitter for Android," They get their bigotry cake without the side of social shame that comes from overtly identifying as conservative, it sucks"
1345332012257783813,non_homophobic,Twitter Web App,"Support for Legal Abortion Went Mainstream in Argentina  The fight for legalization gained traction only as more women became lawmakers and a massive grass-roots effort rationalised the debate, removing it from control by bigotry, superstition & dogma."
1345319888185819136,not_sure,Twitter for iPhone,"if you see a fag at the tram stop in short shorts listening to geri halliwell, keep it pushin"
1345235637788700676,non_homophobic,Twitter for iPhone, I believe
1345315122919587841,non_homophobic,Twitter for iPhone,oh wow...... what a fine man 
1345286183195209729,non_homophobic,Twitter Web App,im tired of faggot i need a new homophobic slur i can say
1345221856509485056,non_homophobic,Twitter for iPhone," I keep seeing guys in their Grindr pics with their fag hags next to them and sentences  like Into FF, also love cuddles’"
1345260216728825856,non_homophobic,Twitter for Android,"  so it's misogynistic to call out someone's bigotry, okay I'm gonna need a second"
1345248259883855872,non_homophobic,Twitter for iPhone,IAN IS SO HOT HOLY FUCK HE SAID GODS A FAGGOT AND THEN BLEW UP A VAN OF A HOMOPHOBE
1345192820378746881,homophobic,Twitter for iPhone, Way to tag me faggot
1345190734849142784,non_homophobic,Twitter Web App,"  Did Indian Muslims, Jains, Buddhists, Christians have arrived in India by parachutes?   A fact; more than 82 percent  persons who sacrificed their lives or went to jails during freedom struggle. were non Hindus.   Bigotry has no limit so long Anju brand live in india"
1345196152027680770,non_homophobic,Twitter for iPhone," To be clear, it is too late to try and create distance between you and Wood. You are going to wear the stench of lunacy, bigotry and sedition. Enjoy your place in history"
1345208196030468104,homophobic,Twitter for Android," This nation has known the GOP as a villainous party that doesn't like to govern they do judges tax cuts & suppress voting rights try to chip away at abortion & gay rights & loosen gun laws they treat the 2nd amendment like the 10 commandments their blend bigotry w/ religion!"
1345192689835323393,homophobic,Twitter for iPhone,"  My answer is if anyone actually cared about protecting children, they would have addressed this. No one has. This is about bigotry and nothing else."
1345287216986259456,not_sure,Twitter Web App,   Your level of bigotry will make u think anyone wt Arabic name is a northerner... Go and ask for refund of ur sku fee bcus ur papa n teacher no teach you well.
1345151814602280960,non_homophobic,Twitter for iPhone,"  U spend all day spreading hate to muslims and northerns in particular in ur tl , even tho u cant do more than dis gross display of bigotry    Bt pls can u do something good with ur life d fact dt ur frustrated father didn’t train u well , we shouldn’t all suffer 4 ur cluelessness"
1345188240731611143,not_sure,Twitter Web App,"  All it took was a perfectly timed ""faggot"" to make it one of the best podcast performances of all time."
1345160396815142920,not_sure,Twitter for iPhone,"2020 memes are funny, but the problems associated with 2020 will only grow to become worse in future years. Capitalism is a disease. Bigotry is a disease. You can’t expect to heal when you’re still afflicted by disease."
1345117392343592962,non_homophobic,Twitter Web App,   I googled to find the report and found this instead.  When your bigotry makes you prefer a mouse to an elephant …
1345149074119376898,not_sure,Twitter Web App,"Ignoring the obvious bigotry. Farage despises Sadiq Khan because he's achieved something Farage never has.  Votes from the British public."
1345174856401354753,not_sure,Twitter for iPhone,Jfc literally no. You refusing to be held responsible for your bigotry isnt the red fucking scare 
1345154426063867904,not_sure,Twitter for iPhone,Faggot /pos
1345173854583451651,non_homophobic,Twitter for iPhone,    You squirm out of every accurate indictment of the dogmatic brand of hate-filled religion you espouse by blaming a “sinful” world for the bigotry you embrace as “authentic” to scripture and claiming the “new” covenant Gospel is better. It isn’t without repentance from bigotry
1345153553061523463,homophobic,Twitter Web App,  Bruh you on twitter tho so technically you the faggot
1345124990975320064,homophobic,Twitter for iPhone,   Stay tippin on my 🍆 fag 🥴
1345155436945809408,not_sure,Twitter for iPad,      Bigotry against who?  What are you inferring?
1345162752512249858,non_homophobic,Twitter Web App," When they use the excuse of being a resister to be misogynistic or other forms of bigotry ( gendered sexist attacks against right wing women like calling them blow up dolls, suggesting they traded sexual favors for their positions). Not here for it."
1345143547578769408,non_homophobic,Twitter for iPhone, David Weissman: “It’s almost like the root of conservatism and Evangelicalism is bigotry and racism.”    Duh.
1345139813532504067,homophobic,Twitter for Android,     Are you going to petition him over the uda funeral in sandy row in the summer too? Probably not. But why let your bigotry get in the way of your agenda.
1345124217763880960,non_homophobic,Twitter Web App,"wanna go back to the days when an ""offensive"" joke just meant a joke with sex/vulgarity in it... those were the days... why do people think bigotry is funny/""edgy""?"
1345145898666483712,non_homophobic,Twitter for Android,"     Clearly you don't know how monopolies work. Their primary objective is to actively prevent new entrants which Dangote hasn't done. Why do you act like Lafarge is not benefiting from the current price. Also, you seem to be taking this conversation into the realm of ethnic bigotry."
1345118758474567680,non_homophobic,Twitter for iPhone,tpwk video is fag/dyke solidarity
1345103009873874944,not_sure,Twitter for iPhone,  Go to madrid u f** faggot
1345103916959195136,non_homophobic,Twitter for Android,💯❗ And free from bigotry and hate  .. And the commodification of relationships 
1345120931564417024,non_homophobic,Twitter for Android,"Its interesting how in early 2020 people on the right were losing their minds over covid while the left were calling them paranoid, and now its the exact opposite situation.  The course of history really is shaped by the human need to be a faggot contrarian."
1345110970859982849,non_homophobic,Twitter for Android,first faggot friday of the year 
1345144405406040064,homophobic,Twitter for iPhone,1 like and ill call my mom a faggot
1345113333482053638,non_homophobic,Twitter for iPad,  Why would you want to re-tweet something that is an advert for your own stupidity and bigotry?
1345107163988062209,homophobic,Twitter for Android,How many people do I have to call a faggot to get suspended on here
1345100603303858181,homophobic,Twitter for Android,I made a tiktok acct to post rants over fancams and the only thing i posted is me calling ch0i siw0n a fag
1345126312935997440,not_sure,Twitter for iPhone,"  Females can make their own decisions and choices. If a woman doesn’t want to be in the same room as a “bigot”, whatever she defines bigotry, that is her choice. But that has nothing to do with the necessity of female only spaces."
1345111092331208706,not_sure,Twitter for Android, From a Pained Fag
1345064328031039488,homophobic,Twitter for Android,"Some stupid ass Online Tankie: queer is a slur and NO ONE should say it  Me, sagely: Fine, I will no longer identify as queer   SSAOT: thank you  Me: I'm a fag now  SSAOT: wait no  Me: GOTTA GO FAG"
1345088665861705730,non_homophobic,Twitter for iPhone,"   don’t care, i can and will say it. black people can say the n word. gay people can say faggot. not your choice"
1345077216388894720,non_homophobic,Twitter for iPhone," As usual too little and too late as well as a lone Republican howling in the wind of a political party destroyed from within by their own hatred, bigotry, greed, dishonesty and cultism!"
1345075006276034560,non_homophobic,Twitter for Android,Gaming without potty break #diaper #windel #daddy #twink #slave #abdl #fag 
1345092801743216642,not_sure,Twitter for iPhone,"   Both are Lefty and Woke, it’s ok for jokes about Israel, Trump and Christianity but Blasphemy, Bigotry and Hate Crime if Islam, Muslims or Black people are slagged off. Hypocrite Cunts."
1345089415513837574,non_homophobic,Twitter Web App,"My suggestion: stick a lit fag onto one of its arms. That'll make it let Leo go.  #DoctorWho"
1345098495317794817,not_sure,Twitter for Android," let's not forget L.A. being under the same administrative division as fucking Churchill, Manitoba"
1345066328508559362,non_homophobic,Twitter for Android,once my brothers ex threw our xbox at the wall n broke it n i was fuckin fuming so i decided to bounce her head off the wall when she went out for a fag lol
1345113577829654528,not_sure,Twitter for Android," boy, i'm pretty sure you are cozy twitter™"
1345079507800252418,non_homophobic,Twitter for iPhone,"things i wish my family understood:  being trans is not easy!!! it’s not a choice bc it’s fucking hard!!! you think it’s fun? ohohoho look at me being the victim of hate and bigotry!!!! & yet still i am trans, still you should respect & honour that because it is ME, intrinsically"
1345080487312822272,non_homophobic,Twitter for iPhone,"please never say the f slur around me, just say faggot"
1345088451771834376,non_homophobic,Twitter for Android,   Do you quote bollocks for a living or do you just quote orange bigotry naturally? Twat
1345077044615536643,non_homophobic,Twitter for Android,"Haller is one of the most laziest football players I've ever witnessed. He is 6ft 4 and is playing as if he is 4ft and a paper fag length. Puts no effort into anything  #COYI #evertonvswestham"
1345043669930438662,not_sure,Twitter for Android,"Recent Twitter queer discourse on who can say what is genuinely a disgrace to all those who have fought for our human rights. Quit trying to gatekeep who can say fag, dyke, etc. when it's in good spirits and to express solidarity. "
1345077719638437892,non_homophobic,Twitter for iPhone, HAND CREAM?????  YOU ATE HAND CREAM
1345048918594240512,non_homophobic,Twitter Web App,"  Of course you think that.  So easy to hide your support of racsim, bigotry, misogyny and fascism behind ""buh ahm a kristian"". Shame that you live your life the exact opposite of ""what would Jesus do...""🤦\u200d♀️."
1345055923346280449,non_homophobic,Twitter for iPhone,"Not me asking meg to have a fag together on FaceTime bc we can't be together"
1345060651845050369,homophobic,Twitter for iPhone,"   you muppets spent two weeks on top and already thinking you’re winning the league ffs🤡 united ass licking fag, always there to bark about other clubs but when they lose not even a single one can be seen lmaoooo fck yourself sir alex fc"
1345087169753468930,homophobic,Twitter for iPhone," The left values rejection of God from our institutions and erasing Him from our history, murdering babies, bigotry via identity politics and critical race theory, pushing sexual deviancy on children, and socialism leading to communism.  None of these are good or worthy values."
1345036548413091841,not_sure,Twitter for Android,diluc faggot so true
1345061939001618434,non_homophobic,Twitter for iPhone,   There is no State named the Republic of Ireland.   A British person intentionally referring to Ireland as ROI is parading sectarian bigotry.
1345008427932803072,non_homophobic,Twitter for Android,"please block me if you think any queer person can say faggot  only mlm, nblm, and transfems can say it"
1345060274303283200,non_homophobic,Twitter Web App,"""Let me continue to be a faggot that rationalizes defeat and accept mediocrity."" Abusing language to serve low purposes doesn\'t give off the vibe of cool, brooding fatalism you wish it does. It just makes you look like more of a bitch. "
1345052668360863748,homophobic,Twitter for iPhone,  Merry XMas you stupid faggot
1345045599922614272,homophobic,Twitter Web App,"i don't think the character is specifically trans coded, he's just a regular fag, but this idea made me laugh"
1345005041724366848,not_sure,Twitter for iPhone, Says fag ash Nige. Icon of British greatness.
1345021599548919808,non_homophobic,Twitter for iPhone,"And Ted helped pave the way for Trump, cheering his bigotry, pitting Americans against Americans.   It’s all just a game to Ted, who is a really sick man.  What a sad testament to humankind.   "
1344996002646908929,homophobic,Twitter for iPhone,I usually hate drunk Andrew when I’m hungover but I rolled a fag last night and left it beside my bed for this morning
1344873773246386176,homophobic,iWantClips,New Sale! My IWC Content is so popular! Faggot Triggers ASMR  
1344880035119865857,homophobic,Twitter for iPhone,*Faggot
1344896194347225089,non_homophobic,Twitter for iPhone,"I cant sleep 😛 i’m tired and sad, 2021 kys you flamboyant fag"
1344885160316170240,non_homophobic,Twitter for iPhone,THIS FAG ASS GAY OUTFITS 😭😭😭
1344982814920482816,non_homophobic,Twitter for Android,"why do people say twink alot, just say faggot i know u want to😩"
1344947099356557312,non_homophobic,Twitter for iPhone,What we ain’t gon do is use astrology to defend bigotry. 
1344872677224407040,not_sure,Twitter for iPhone, / f slur  i can reclaim   FAGGOT !
1344991431778304000,homophobic,Twitter for Android, You apply?
1344870533771497477,not_sure,Twitter Web App, youre like genuinely such a fuckign faggot
1344993839078105088,non_homophobic,Twitter for Android,"  There's no courage in what he does. It's pure bigotry and hypocrisy. You can't justify him asking people to support GEJ as the president, then fails to do d same with PMB. Criticism irrespective of whose ox is fired is the hallmark of courage."
1344939019176710144,non_homophobic,Twitter for iPad," Half cut man in a beige suit, in a beige room, fag in one hand, alcohol in the other and a wonky Christmas tree - the perfect marketing poster for ‘Global Brexit Britain’ 🇬🇧🥳"
